Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
contextless,1.6e-07,545,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[1.24327755 4.97938672] [ 3.04126327 -0.01131727],[8.95966461e-04 8.93673493e-04 8.92860906e-04 5.00061600e-01 4.97255899e-01 1.32668158e-10],[[0.8393041  0.0253521 ]  [0.0253521  0.82296424]] [[0.83734149 0.03356754]  [0.03356754 0.80104327]],2,"{0: 0, 1: 0, 2: 0, 3: 602, 4: 598, 5: 0}",0,0,0
context,1.6e-07,545,300,3000,6,True,0.5582949145896138,0.7431023414663137,3,3,[1.24072454 4.97583363] [ 1.31094864 -0.06773474] [3.04823441 0.05451533],[5.01973286e-01 2.60136830e-01 2.37889884e-01 1.32536821e-10 2.12058885e-17 3.39294167e-24],[[0.83807498 0.03365042]  [0.03365042 0.83189703]] [[ 0.90961233 -0.02118914]  [-0.02118914  0.79355757]] [[ 0.86932782 -0.01164621]  [-0.01164621  0.83584133]],3,"{0: 603, 1: 316, 2: 281, 3: 0, 4: 0, 5: 0}",1,0,1
base,1.6e-07,546,300,3000,6,True,0.42567660697318416,0.75563599880101,3,3,[1.65491338 0.01157821] [ 0.83852447 -0.06036126] [1.23275537 4.95982161],[2.45594074e-01 8.91104441e-04 2.54778037e-01 4.98736784e-01 1.32707630e-10 2.12332176e-17],[[ 0.55223194 -0.02714324]  [-0.02714324  0.863262  ]] [[0.36408067 0.09714436]  [0.09714436 0.84948175]] [[0.62632059 0.05023546]  [0.05023546 0.84413559]],3,"{0: 260, 1: 0, 2: 338, 3: 602, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,546,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.23240487 4.95629435] [ 3.03733311 -0.03450044],[8.86189480e-04 8.84867029e-04 5.00666776e-01 8.82487076e-04 4.96679680e-01 1.32557210e-10],[[0.62632618 0.04582566]  [0.04582566 0.84902607]] [[0.62684755 0.04374667]  [0.04374667 0.82537043]],2,"{0: 0, 1: 0, 2: 602, 3: 0, 4: 598, 5: 0}",0,0,0
context,1.6e-07,546,300,3000,6,True,0.5109727740297665,0.8090746879733742,3,3,[ 2.57333249 -0.03096658] [1.23264555 4.95777763] [ 0.81629782 -0.01648087],[3.76049566e-01 5.00438116e-01 8.81998883e-04 1.22630318e-01 1.31270871e-10 2.10033363e-17],[[1.0272046  0.03032356]  [0.03032356 0.8339125 ]] [[0.62613764 0.04789426]  [0.04789426 0.84802657]] [[0.33892597 0.09114085]  [0.09114085 0.90819435]],3,"{0: 443, 1: 602, 2: 0, 3: 155, 4: 0, 5: 0}",1,0,1
base,1.6e-07,547,300,3000,6,True,0.4725024696443914,0.9109413357282184,4,4,[1.13580221 4.99527393] [1.30466835 4.67968393] [ 1.26579341 -0.16105673] [ 1.1275203 -0.0210357],[4.04077809e-01 8.87974122e-04 9.70431512e-02 9.99787023e-02 3.98012363e-01 1.32353983e-10],[[1.04246237 0.07029891]  [0.07029891 0.78100149]] [[ 0.13595705 -0.06434127]  [-0.06434127  0.97843474]] [[ 0.12869488 -0.07054798]  [-0.07054798  1.21697537]] [[1.02856034 0.06113993]  [0.06113993 0.72933065]],4,"{0: 572, 1: 0, 2: 28, 3: 28, 4: 572, 5: 0}",0,0,0
contextless,1.6e-07,547,300,3000,6,True,0.49272092785896543,1.0,2,2,[ 2.95482395 -0.0512765 ] [1.16773314 4.94140702],[8.88179628e-04 5.00323021e-01 4.98788799e-01 1.32889716e-10 2.12623517e-17 3.40197577e-24],[[0.84938504 0.02492383]  [0.02492383 0.81350493]] [[0.87237798 0.03351186]  [0.03351186 0.80735262]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,547,300,3000,6,True,0.49358232319819445,0.5685658101082232,5,5,[2.56990662 5.25425754] [ 1.34941939 -0.11274202] [-0.1099448   4.45618596] [3.11876088 0.03907624] [1.18772282 4.96262589],[0.05929893 0.30044448 0.06970389 0.00088501 0.19869129 0.3709764 ],[[ 0.29957513 -0.01818165]  [-0.01818165  1.19209088]] [[ 1.04430464 -0.03825656]  [-0.03825656  0.829951  ]] [[ 0.7025558  -0.39262428]  [-0.39262428  1.08038239]] [[ 0.70630031 -0.03529169]  [-0.03529169  0.80004558]] [[ 0.37929457 -0.07480866]  [-0.07480866  0.70842185]],5,"{0: 64, 1: 346, 2: 71, 3: 0, 4: 253, 5: 466}",4,3,1
base,1.6e-07,548,300,3000,6,True,0.484647774494994,0.955316647606169,3,3,[1.20139488 5.00847372] [ 1.29509262 -0.03184684] [2.88438931 4.12313387],[4.74438594e-01 4.96982181e-01 2.85792255e-02 1.29251848e-10 2.06802930e-17 3.30884639e-24],[[0.55888551 0.05239777]  [0.05239777 0.8010417 ]] [[ 0.72019272 -0.00984279]  [-0.00984279  0.77273024]] [[0.55461097 0.40753665]  [0.40753665 0.95425696]],3,"{0: 574, 1: 598, 2: 28, 3: 0, 4: 0, 5: 0}",1,1,0
contextless,1.6e-07,548,300,3000,6,True,0.4870364056380933,0.9645249342783369,3,3,[1.21507244 4.99335668] [ 3.09431013 -0.03001855] [3.07229895 4.28945395],[4.79358330e-01 4.97460214e-01 2.31814552e-02 1.28404857e-10 2.05447744e-17 3.28716342e-24],[[0.57379973 0.02646416]  [0.02646416 0.80882535]] [[ 0.7227977  -0.01614166]  [-0.01614166  0.77520402]] [[0.43109798 0.14846152]  [0.14846152 1.0846186 ]],3,"{0: 580, 1: 598, 2: 22, 3: 0, 4: 0, 5: 0}",1,1,0
context,1.6e-07,548,300,3000,6,True,0.5179367408428555,0.7415962652656057,4,4,[1.19850562 5.00427541] [ 0.987626   -0.01087199] [2.91936069 4.23909679] [ 2.73939921 -0.03328059],[4.73377138e-01 1.54959882e-01 8.85126975e-04 3.00025537e-02 3.40775299e-01 1.32098085e-10],[[0.55570519 0.04376904]  [0.04376904 0.80544826]] [[0.47850648 0.06722357]  [0.06722357 0.83048563]] [[0.50479961 0.25623101]  [0.25623101 0.98193514]] [[ 1.04866426 -0.04145153]  [-0.04145153  0.77883535]],4,"{0: 576, 1: 192, 2: 0, 3: 26, 4: 406, 5: 0}",2,1,1
base,1.6e-07,549,300,3000,6,True,0.3651328340260844,0.5750820531412906,4,4,[0.80767437 0.06214594] [2.17174559 4.46765217] [ 1.88133948 -0.24178697] [0.99819183 5.05367581],[2.75566535e-01 1.25961762e-01 2.25802683e-01 3.72669020e-01 1.32589197e-10 2.12142684e-17],[[0.36988049 0.13784437]  [0.13784437 0.6197846 ]] [[0.40286737 0.25201527]  [0.25201527 0.91920507]] [[0.49722491 0.12151407]  [0.12151407 0.94073398]] [[0.47136103 0.15348357]  [0.15348357 0.63781826]],4,"{0: 358, 1: 142, 2: 242, 3: 458, 4: 0, 5: 0}",2,1,1
contextless,1.6e-07,549,300,3000,6,True,0.3561569078662882,0.5596025700147826,4,4,[ 2.55472043 -0.00836452] [2.20357737 4.73724599] [ 3.56361762 -0.12286495] [0.97001437 4.97844245],[2.36527242e-01 1.33755638e-01 2.66139277e-01 3.63577844e-01 1.32598690e-10 2.12157873e-17],[[0.35611881 0.09266292]  [0.09266292 0.62245469]] [[0.36056865 0.07145239]  [0.07145239 1.00531185]] [[0.55701033 0.03947524]  [0.03947524 0.94737082]] [[0.44937661 0.08606739]  [0.08606739 0.64572438]],4,"{0: 308, 1: 150, 2: 294, 3: 448, 4: 0, 5: 0}",2,1,1
context,1.6e-07,549,300,3000,6,True,0.4629793950520438,0.5931832911767598,4,4,[ 0.85605765 -0.01086409] [2.12481787 4.68164155] [ 2.67796891 -0.09350762] [0.93214888 5.01150363],[0.13413761 0.15283003 0.36776603 0.00088493 0.00088263 0.34349877],[[0.40661986 0.10066754]  [0.10066754 0.69711647]] [[0.39299024 0.13216841]  [0.13216841 0.96761944]] [[1.04143677 0.0649863 ]  [0.0649863  0.82769274]] [[0.42720754 0.11477449]  [0.11477449 0.63850024]],4,"{0: 170, 1: 169, 2: 433, 3: 0, 4: 0, 5: 428}",2,1,1
base,1.6e-07,550,300,3000,6,True,0.4927099932746571,1.0,2,2,[ 1.22718892 -0.04308061] [1.22567504 4.94815895],[8.95643810e-04 4.97313893e-01 5.01790463e-01 1.32891038e-10 2.12625633e-17 3.40200964e-24],[[ 0.74577594 -0.04377899]  [-0.04377899  0.74628092]] [[ 0.73650919 -0.04375593]  [-0.04375593  0.804657  ]],2,"{0: 0, 1: 596, 2: 604, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,550,300,3000,6,True,0.48610187345020855,0.9867000195099472,2,2,[1.22283235 4.94567051] [ 3.02906841 -0.04459732],[5.03475661e-01 4.96524339e-01 1.32999270e-10 2.12798806e-17 3.40478045e-24 5.44764792e-31],[[ 0.73506358 -0.04000376]  [-0.04000376  0.81163432]] [[ 0.73620175 -0.0461603 ]  [-0.0461603   0.74370278]],2,"{0: 604, 1: 596, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,550,300,3000,6,True,0.5521216300928378,0.7481044423703386,3,3,[ 1.22868224 -0.07916882] [1.22371199 4.95143516] [3.02701061 0.00787876],[8.95302941e-04 2.49902399e-01 5.01420593e-01 2.47781705e-01 1.32519265e-10 2.12030794e-17],[[ 0.75368149 -0.10222741]  [-0.10222741  0.75265659]] [[ 0.7349983  -0.04098318]  [-0.04098318  0.7973348 ]] [[ 0.73191473 -0.07794887]  [-0.07794887  0.78886814]],3,"{0: 0, 1: 293, 2: 602, 3: 305, 4: 0, 5: 0}",1,0,1
base,1.6e-07,551,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.29802677 0.0025657 ] [1.29805897 4.9937684 ],[5.00566654e-01 4.99433346e-01 1.33000566e-10 2.12800881e-17 3.40481365e-24 5.44770104e-31],[[0.70127701 0.02968267]  [0.02968267 0.6573899 ]] [[0.7019284  0.02989129]  [0.02989129 0.65406255]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,551,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.29926143 4.99180595] [3.09766532e+00 7.43335983e-04],[8.82777290e-04 5.00154791e-01 8.80416297e-04 8.78845873e-04 4.97203170e-01 1.32447681e-10],[[0.70368635 0.022892  ]  [0.022892   0.65921117]] [[0.70257052 0.02443679]  [0.02443679 0.6538698 ]],2,"{0: 0, 1: 600, 2: 0, 3: 0, 4: 600, 5: 0}",0,0,0
context,1.6e-07,551,300,3000,6,True,0.49937369519832986,1.0,2,2,[2.19730921e+00 2.04036819e-03] [1.29868762 4.99328807],[5.00465825e-01 4.99534175e-01 1.33000611e-10 2.12800953e-17 3.40481479e-24 5.44770287e-31],[[1.51006058 0.02594946]  [0.02594946 0.6561532 ]] [[0.70295866 0.02633527]  [0.02633527 0.65507489]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,552,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.26972266 5.06743409] [1.28555566 0.07833307],[4.96736580e-01 5.03263420e-01 1.33002251e-10 2.12803577e-17 3.40485678e-24 5.44777005e-31],[[0.57443299 0.01286875]  [0.01286875 0.8002934 ]] [[0.57788564 0.01209626]  [0.01209626 0.88058054]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,552,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.27215156 5.06569611] [3.07797766 0.07452148],[4.97294509e-01 5.02705491e-01 1.33002007e-10 2.12803187e-17 3.40485054e-24 5.44776006e-31],[[0.57429764 0.00252769]  [0.00252769 0.80137158]] [[ 0.57736536 -0.01177411]  [-0.01177411  0.86915131]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,552,300,3000,6,True,0.5667082453346779,0.7474020381465737,3,3,[1.26943806 5.06707404] [1.46232629 0.04594192] [3.2151055  0.13118459],[0.49682304 0.00089757 0.00089594 0.29601819 0.00089242 0.20447284],[[0.57381674 0.01136124]  [0.01136124 0.80041484]] [[ 0.73539134 -0.01230025]  [-0.01230025  0.8469708 ]] [[ 0.48948674 -0.07524861]  [-0.07524861  0.96001142]],3,"{0: 597, 1: 0, 2: 0, 3: 349, 4: 0, 5: 254}",1,0,1
base,1.6e-07,553,300,3000,6,True,0.4935140108095888,0.9900249360716677,3,3,[ 1.27227482 -0.03311961] [1.28688091 4.96720995] [-0.43107493  4.0846052 ],[4.94061279e-01 4.92972873e-01 1.29658470e-02 1.24990003e-10 1.99983979e-17 3.19974320e-24],[[0.71758196 0.02125477]  [0.02125477 0.79031327]] [[0.69291978 0.00968537]  [0.00968537 0.82370351]] [[ 0.58930112 -0.71808598]  [-0.71808598  5.71810794]],3,"{0: 596, 1: 598, 2: 6, 3: 0, 4: 0, 5: 0}",1,1,0
contextless,1.6e-07,553,300,3000,6,True,0.4918793782731024,0.9966527552613397,3,2,[ 3.06532415 -0.02952997] [1.25765918 4.95655552] [1.15232200e-03 6.08701012e+00],[4.96404364e-01 5.01564577e-01 6.13823181e-04 1.41723506e-03 6.66405821e-11 1.06624916e-17],[[0.72688073 0.00904421]  [0.00904421 0.79244908]] [[0.74354776 0.0191272 ]  [0.0191272  0.85165121]] [[ 2.23870801 -3.68012833]  [-3.68012833  7.02885981]],3,"{0: 596, 1: 602, 2: 0, 3: 2, 4: 0, 5: 0}",0,0,0
context,1.6e-07,553,300,3000,6,True,0.4918793782731024,0.9966527552613397,3,2,[1.25867429 4.95719938] [ 2.16431546 -0.02840981] [-0.10412016  5.92982619],[8.87805138e-04 5.01116615e-01 4.95364682e-01 2.63089816e-03 1.01003249e-10 1.61605174e-17],[[0.74074269 0.02482654]  [0.02482654 0.84618117]] [[1.53689456 0.00929403]  [0.00929403 0.79521452]] [[ 1.64573062 -2.82052318]  [-2.82052318  6.59891997]],3,"{0: 0, 1: 602, 2: 596, 3: 2, 4: 0, 5: 0}",1,1,0
base,1.6e-07,554,300,3000,6,True,0.3573453706822304,0.5633246890556125,4,4,[ 0.72275844 -0.11117082] [1.48953708 5.15018881] [1.90054714 0.17512328] [0.38434389 4.46961092],[2.80981472e-01 3.88444121e-01 2.15646224e-01 1.14928182e-01 1.31783008e-10 2.10852783e-17],[[ 0.41122408 -0.03710366]  [-0.03710366  0.82963792]] [[ 0.54105078 -0.04486378]  [-0.04486378  0.68421853]] [[ 0.32283696 -0.04504345]  [-0.04504345  0.56374501]] [[ 0.30870922 -0.24346293]  [-0.24346293  0.91173829]],4,"{0: 324, 1: 456, 2: 270, 3: 150, 4: 0, 5: 0}",2,1,1
contextless,1.6e-07,554,300,3000,6,True,0.3331461590895147,0.5072561617847953,4,4,[ 2.37830974 -0.25405632] [0.63984328 4.71843584] [3.53677094 0.23549868] [1.77445315 5.26167053],[2.17922645e-01 2.36869725e-01 2.80800285e-01 8.82807391e-04 2.63524537e-01 1.32047004e-10],[[ 0.36114546 -0.12499894]  [-0.12499894  0.8000389 ]] [[ 0.39618259 -0.14055752]  [-0.14055752  0.78589523]] [[ 0.40752901 -0.10636776]  [-0.10636776  0.60433061]] [[ 0.3882835  -0.11924272]  [-0.11924272  0.64959391]],4,"{0: 252, 1: 276, 2: 346, 3: 0, 4: 326, 5: 0}",2,1,1
context,1.6e-07,554,300,3000,6,True,0.45331257284489607,0.6051208551455696,4,4,[ 1.65795731 -0.04959067] [1.51388824 5.17439069] [3.41376336 0.1944328 ] [0.40864612 4.47079356],[3.62700976e-01 3.77601148e-01 1.34927218e-01 1.24770658e-01 1.31748550e-10 2.10797650e-17],[[ 1.05278509 -0.0299576 ]  [-0.0299576   0.75632705]] [[ 0.52931803 -0.06895615]  [-0.06895615  0.67518505]] [[ 0.52822224 -0.09044076]  [-0.09044076  0.65240805]] [[ 0.32812942 -0.24147046]  [-0.24147046  0.8281307 ]],4,"{0: 436, 1: 442, 2: 160, 3: 162, 4: 0, 5: 0}",2,1,1
base,1.6e-07,555,300,3000,6,True,0.416326601451599,0.7413960131543469,4,4,[1.22040213 5.01507264] [1.33022809 0.00671001] [ 2.4161895  -0.07582224] [0.23419836 0.15939202],[5.00677080e-01 2.92994808e-01 7.80358650e-02 1.28292247e-01 1.31617456e-10 2.10587898e-17],[[ 0.74761142 -0.0371108 ]  [-0.0371108   0.77528082]] [[ 0.22855813 -0.00327346]  [-0.00327346  0.66127715]] [[ 0.27960843 -0.14356291]  [-0.14356291  1.03766883]] [[0.36480603 0.16330766]  [0.16330766 0.97688801]],4,"{0: 602, 1: 384, 2: 82, 3: 132, 4: 0, 5: 0}",3,0,3
contextless,1.6e-07,555,300,3000,6,True,0.41510073391729474,0.7286702386792451,4,4,[1.22002683 5.01006015] [3.83162223 0.27593171] [ 1.86389574 -0.16117862] [ 3.02198703 -0.02210312],[5.01673212e-01 1.28697020e-01 9.39310188e-02 2.75698749e-01 1.32303633e-10 2.11685781e-17],[[ 0.74574322 -0.0418037 ]  [-0.0418037   0.78588917]] [[ 0.49126081 -0.32889733]  [-0.32889733  0.98575163]] [[ 0.32203585 -0.02146677]  [-0.02146677  0.85364585]] [[ 0.28037956 -0.1121049 ]  [-0.1121049   0.64969543]],4,"{0: 604, 1: 124, 2: 98, 3: 374, 4: 0, 5: 0}",3,0,3
context,1.6e-07,555,300,3000,6,True,0.5579052527105006,0.7498107048162982,3,3,[1.22019999 5.00780932] [1.33203582 0.01049292] [3.15486583 0.03560304],[5.02198424e-01 2.84157337e-01 2.13644239e-01 1.32484368e-10 2.11974960e-17 3.39159886e-24],[[ 0.7473672  -0.03890867]  [-0.03890867  0.79053633]] [[ 0.82969098 -0.00776291]  [-0.00776291  0.75474687]] [[ 0.64269828 -0.112151  ]  [-0.112151    0.79250655]],3,"{0: 604, 1: 333, 2: 263, 3: 0, 4: 0, 5: 0}",1,0,1
base,1.6e-07,556,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.19931486 5.06627923] [1.19994842 0.0747949 ],[8.96928761e-04 8.98955321e-04 4.99846586e-01 8.93656837e-04 4.97463873e-01 1.32557907e-10],[[ 0.70054018 -0.02680641]  [-0.02680641  0.61556723]] [[ 0.70119549 -0.02690315]  [-0.02690315  0.60743761]],2,"{0: 0, 1: 0, 2: 600, 3: 0, 4: 600, 5: 0}",0,0,0
contextless,1.6e-07,556,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.20156803 5.06724835] [2.99844238 0.07533275],[0.00090086 0.50007717 0.00089961 0.00089673 0.00089508 0.49633055],[[ 0.70396598 -0.03640627]  [-0.03640627  0.61304864]] [[ 0.70368985 -0.03459727]  [-0.03459727  0.6084036 ]],2,"{0: 0, 1: 600, 2: 0, 3: 0, 4: 0, 5: 600}",0,0,0
context,1.6e-07,556,300,3000,6,True,0.49937369519832986,1.0,2,2,[2.09962482 0.0745161 ] [1.20044171 5.06550479],[4.99949157e-01 5.00050843e-01 1.33000840e-10 2.12801319e-17 3.40482065e-24 5.44771224e-31],[[ 1.50949184 -0.02979639]  [-0.02979639  0.60672058]] [[ 0.70223288 -0.03156434]  [-0.03156434  0.61733402]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,557,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.26817066 0.0450845 ] [1.27019703 5.03571445],[8.97098449e-04 5.01114960e-01 4.97987941e-01 1.32889359e-10 2.12622946e-17 3.40196664e-24],[[ 0.82787476 -0.05334694]  [-0.05334694  0.67455124]] [[ 0.82834989 -0.05323644]  [-0.05323644  0.64881984]],2,"{0: 0, 1: 600, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,557,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.27026231 5.03194439] [3.06694293 0.04060438],[8.94955927e-04 8.91598736e-04 4.99202753e-01 4.99010692e-01 1.32779333e-10 2.12446901e-17],[[ 0.83085967 -0.05752277]  [-0.05752277  0.65650686]] [[ 0.83148561 -0.06034863]  [-0.06034863  0.66371172]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
context,1.6e-07,557,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.2701573  5.03389159] [2.16687089 0.04294625],[8.95164455e-04 8.92807760e-04 4.98771415e-01 4.99440613e-01 1.32779522e-10 2.12447205e-17],[[ 0.82961556 -0.05520806]  [-0.05520806  0.65272307]] [[ 1.63711047 -0.05872866]  [-0.05872866  0.66949167]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
base,1.6e-07,558,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.22799325 0.00497708] [1.23031465 4.9942234 ],[5.00835440e-01 4.99164560e-01 1.33000447e-10 2.12800690e-17 3.40481060e-24 5.44769616e-31],[[0.7664749  0.1131386 ]  [0.1131386  0.86699334]] [[0.76793421 0.11341895]  [0.11341895 0.85810831]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,558,300,3000,6,True,0.4960389968041097,1.0,2,2,[3.02595808 0.00626416] [1.23495684 4.99820923],[5.01363795e-01 4.98636205e-01 1.33000213e-10 2.12800315e-17 3.40480459e-24 5.44768655e-31],[[0.76988712 0.10427881]  [0.10427881 0.86593192]] [[0.76970038 0.09709026]  [0.09709026 0.84572882]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,558,300,3000,6,True,0.5512428134333633,0.7567902017690865,3,3,[1.23230356 4.99674651] [ 1.06573436 -0.02089465] [2.86600033 0.03261181],[0.00089006 0.49908945 0.00088766 0.000887   0.20492252 0.29332331],[[0.76908125 0.10635492]  [0.10635492 0.85175122]] [[0.67304403 0.08073062]  [0.08073062 0.98219756]] [[0.87164388 0.08260412]  [0.08260412 0.82229653]],3,"{0: 0, 1: 598, 2: 0, 3: 0, 4: 245, 5: 357}",1,0,1
base,1.6e-07,559,300,3000,6,True,0.45053580320621295,0.8227259639133632,3,3,[1.17220189 0.09961288] [1.46559324 5.04122379] [0.33254284 5.20914541],[0.00089524 0.00089515 0.00089361 0.49769366 0.36947718 0.13014515],[[ 0.70610498 -0.00589001]  [-0.00589001  0.72170606]] [[0.52387017 0.03030247]  [0.03030247 0.7243705 ]] [[0.26816161 0.03586439]  [0.03586439 0.88412659]],3,"{0: 0, 1: 0, 2: 0, 3: 600, 4: 462, 5: 138}",1,1,0
contextless,1.6e-07,559,300,3000,6,True,0.49937369519832986,1.0,2,2,[2.97044763 0.10241943] [1.17326834 5.09332049],[9.01543555e-04 4.99200142e-01 8.99060031e-04 8.97409538e-04 4.98101845e-01 1.32448893e-10],[[ 0.70791692 -0.01407393]  [-0.01407393  0.72642901]] [[ 0.70861626 -0.02022441]  [-0.02022441  0.74188694]],2,"{0: 0, 1: 600, 2: 0, 3: 0, 4: 600, 5: 0}",0,0,0
context,1.6e-07,559,300,3000,6,True,0.42312558016670593,0.43455931846486895,5,5,[1.7616255  0.04305028] [3.10387635 0.11779494] [0.5441429  0.18512694] [1.61546828 5.03986181] [0.48259972 5.15759794],[0.00089172 0.1641321  0.22018111 0.11562267 0.30419245 0.19497995],[[0.332782   0.01473871]  [0.01473871 0.73920929]] [[ 0.63900716 -0.03303618]  [-0.03303618  0.76628556]] [[0.35622229 0.04511429]  [0.04511429 0.77600396]] [[0.44511507 0.02381988]  [0.02381988 0.74323302]] [[0.33553603 0.00313149]  [0.00313149 0.80222988]],5,"{0: 0, 1: 207, 2: 254, 3: 139, 4: 358, 5: 242}",4,1,3
base,1.6e-07,560,300,3000,6,True,0.43572160759500694,0.7754708454324902,4,4,[2.40483299 0.85176992] [1.35499792 5.05886403] [ 1.17646248 -0.1401676 ] [1.15039418 4.76448765],[3.98834735e-02 2.22989990e-01 4.67310706e-01 2.69815831e-01 1.32548585e-10 2.12077705e-17],[[0.71233461 0.05170203]  [0.05170203 3.08238203]] [[1.07335487 0.29383941]  [0.29383941 0.89441034]] [[0.68824188 0.01573627]  [0.01573627 0.7117011 ]] [[ 0.50853644 -0.11975926]  [-0.11975926  0.64895628]],4,"{0: 24, 1: 150, 2: 582, 3: 444, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,560,300,3000,6,True,0.4960389968041097,0.9933388889506688,2,2,[ 3.05321878 -0.10367935] [1.25588685 4.89000095],[5.02350992e-01 4.97649008e-01 1.32999773e-10 2.12799611e-17 3.40479333e-24 5.44766853e-31],[[0.77870883 0.03857426]  [0.03857426 0.81600166]] [[0.78996626 0.05947152]  [0.05947152 0.77150767]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,560,300,3000,6,True,0.5276744610095476,0.7687968101776104,3,3,[ 2.73975472 -0.08893622] [1.25484341 4.88833188] [ 0.94250871 -0.1238664 ],[0.33991142 0.00089275 0.00089153 0.49674377 0.00088681 0.16067372],[[1.02749708 0.03625207]  [0.03625207 0.90387824]] [[0.78848837 0.06393338]  [0.06393338 0.77722694]] [[0.56405629 0.03453265]  [0.03453265 0.69257438]],3,"{0: 396, 1: 0, 2: 0, 3: 598, 4: 0, 5: 206}",1,0,1
base,1.6e-07,561,300,3000,6,True,0.4463611593380998,0.8090214404299167,3,3,[0.63940783 5.03534439] [1.317569  0.0760111] [1.58320937 5.07182622],[1.43523940e-01 5.00260854e-01 3.56215205e-01 1.32782837e-10 2.12452511e-17 3.39923968e-24],[[0.31505912 0.00308328]  [0.00308328 0.93874149]] [[ 0.66713927 -0.02648414]  [-0.02648414  0.80108748]] [[ 0.54373449 -0.04795923]  [-0.04795923  0.76268509]],3,"{0: 154, 1: 600, 2: 446, 3: 0, 4: 0, 5: 0}",1,1,0
contextless,1.6e-07,561,300,3000,6,True,0.47155689247584215,0.9009430915809846,3,3,[0.52502355 4.18196315] [3.11416469 0.08170652] [1.41281563 5.18140205],[5.67087456e-02 5.01509602e-01 8.88299848e-04 4.40893353e-01 1.32604895e-10 2.12167801e-17],[[ 0.39279293 -0.25857169]  [-0.25857169  0.52420081]] [[ 0.66465025 -0.0389016 ]  [-0.0389016   0.8126036 ]] [[ 0.60347553 -0.1042453 ]  [-0.1042453   0.72031482]],3,"{0: 62, 1: 602, 2: 0, 3: 536, 4: 0, 5: 0}",1,1,0
context,1.6e-07,561,300,3000,6,True,0.5730834714309196,0.7487580996674924,3,3,[1.30987767 5.07135495] [1.19424264 0.0633984 ] [2.98507817 0.10213106],[0.00088852 0.00088632 0.49804773 0.00088394 0.21447561 0.28481788],[[ 0.65571567 -0.02168265]  [-0.02168265  0.78121285]] [[ 0.57706719 -0.02350534]  [-0.02350534  0.82304128]] [[ 0.76789067 -0.0672944 ]  [-0.0672944   0.83824375]],3,"{0: 0, 1: 0, 2: 598, 3: 0, 4: 261, 5: 341}",1,0,1
base,1.6e-07,562,300,3000,6,True,0.4908040051736278,0.9669493170080035,3,3,[1.52808514 0.66631527] [1.26049114 5.11535253] [1.24217656 0.09206977],[5.78711812e-02 4.88985577e-01 8.89986924e-04 8.88211939e-04 4.51365043e-01 1.32374165e-10],[[ 0.09638595 -0.05338788]  [-0.05338788  3.15479798]] [[ 0.71335025 -0.02598347]  [-0.02598347  0.65572082]] [[ 0.75450186 -0.03367967]  [-0.03367967  0.63257564]],3,"{0: 20, 1: 592, 2: 0, 3: 0, 4: 588, 5: 0}",0,0,0
