Name,Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
base,1.6e-07,485,300,3000,6,True,0.48606951478121885,0.9867000209112434,2,2,[1.27335505 5.08499285] [1.28340378 0.08947838],[4.94405624e-01 5.05594376e-01 1.33003264e-10 2.12805197e-17 3.40488271e-24 5.44781153e-31],[[0.7771549  0.0039157 ]  [0.0039157  0.70007109]] [[0.78147498 0.00434101]  [0.00434101 0.83416526]],2,"{0: 592, 1: 608, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,485,300,3000,6,True,0.48142962006673706,0.9328849625301951,4,3,[1.26106731 5.10154106] [2.04532792 0.24455472] [3.38418318 3.66384764] [2.52772516 0.08304853],[0.48834796 0.00089349 0.10963513 0.00320263 0.00088787 0.39703293],[[0.74193568 0.01031965]  [0.01031965 0.67888197]] [[ 0.73033025 -0.52022282]  [-0.52022282  2.16168606]] [[1.69021091 0.49831541]  [0.49831541 2.58426421]] [[ 0.79472383 -0.0055927 ]  [-0.0055927   0.58475563]],4,"{0: 590, 1: 0, 2: 40, 3: 2, 4: 0, 5: 568}",0,0,0
context,1.6e-07,485,300,3000,6,True,0.48606951478121885,0.9867000209112434,2,2,[1.27231383 5.08637287] [1.85923744 0.09040895],[4.94080658e-01 8.95535215e-04 8.96038147e-04 8.92310827e-04 5.03235458e-01 1.32348698e-10],[[0.77654456 0.00508025]  [0.00508025 0.69716348]] [[ 1.12625547 -0.04431152]  [-0.04431152  0.83622058]],2,"{0: 592, 1: 0, 2: 0, 3: 0, 4: 608, 5: 0}",0,0,0
base,1.6e-07,486,300,3000,6,True,0.35066969378279284,0.5540994949623219,5,5,[ 1.56355279 -0.05184863] [1.49448306 5.12628127] [2.34848013 0.35441777] [0.10261094 4.59632007] [0.53533668 0.01860017],[0.16338855 0.4391864  0.12586163 0.00088527 0.06032958 0.21034856],[[ 0.10738964 -0.11317421]  [-0.11317421  0.85085869]] [[ 0.61154564 -0.00533167]  [-0.00533167  0.81623333]] [[ 0.23123192 -0.0309737 ]  [-0.0309737   0.83746489]] [[ 0.21202846 -0.15585392]  [-0.15585392  0.79625726]] [[0.31463546 0.04206814]  [0.04206814 0.85259478]],5,"{0: 230, 1: 518, 2: 134, 3: 0, 4: 80, 5: 238}",4,1,3
contextless,1.6e-07,486,300,3000,6,True,0.39550177242906953,0.6693236841760739,4,4,[ 2.72375597 -0.06621789] [1.32459248 5.06304827] [ 1.62759246 -0.0409721 ] [3.14378657 0.26250093],[0.11126218 0.49971174 0.00088923 0.00088948 0.18402916 0.20321822],[[ 0.12548624 -0.21725223]  [-0.21725223  1.09988641]] [[0.77068747 0.05357732]  [0.05357732 0.83156587]] [[ 0.30284744 -0.07567567]  [-0.07567567  0.96026861]] [[ 0.44528541 -0.0683125 ]  [-0.0683125   0.60633664]],4,"{0: 156, 1: 600, 2: 0, 3: 0, 4: 238, 5: 206}",2,0,2
context,1.6e-07,486,300,3000,6,True,0.3943694222725984,0.6677023937224552,4,4,[1.90840858 0.06554272] [2.0592216  5.21496433] [0.25161215 4.68244646] [1.29038074 5.12762718],[0.49985056 0.18969611 0.00088847 0.12201085 0.00088258 0.18667142],[[1.11885707 0.01844059]  [0.01844059 0.82195362]] [[0.35862979 0.02303598]  [0.02303598 0.93513584]] [[ 0.23843308 -0.11884856]  [-0.11884856  0.7423768 ]] [[ 0.2422922  -0.19674751]  [-0.19674751  0.78182701]],4,"{0: 602, 1: 186, 2: 0, 3: 140, 4: 0, 5: 272}",3,3,0
base,1.6e-07,487,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.23805039 4.98427807] [ 1.23386409 -0.00731981],[4.99496193e-01 8.92620314e-04 8.92593209e-04 4.98718593e-01 1.32559535e-10 2.12095224e-17],[[ 0.72946316 -0.05283144]  [-0.05283144  0.65085366]] [[ 0.72816311 -0.05209714]  [-0.05209714  0.66989317]],2,"{0: 598, 1: 0, 2: 0, 3: 602, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,487,300,3000,6,True,0.49937369519832986,0.9933388889506688,2,2,[1.23801314 4.98124388] [ 2.41722563 -0.00997813],[5.00098471e-01 8.90344606e-04 4.99011185e-01 1.32779587e-10 2.12447311e-17 3.39915648e-24],[[ 0.73010554 -0.05506824]  [-0.05506824  0.65795562]] [[ 0.74389603 -0.08966406]  [-0.08966406  0.66422051]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,487,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.23815661 4.98353242] [ 1.8248902  -0.00780656],[4.99680384e-01 5.00319615e-01 1.33000959e-10 2.12801509e-17 3.40482369e-24 5.44771710e-31],[[ 0.72985165 -0.05427741]  [-0.05427741  0.65245668]] [[ 1.08553006 -0.07239004]  [-0.07239004  0.66872113]],2,"{0: 598, 1: 602, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,488,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.14411862 5.03876704] [1.14238414 0.04867386],[5.00139205e-01 8.89454451e-04 4.98971340e-01 1.32779552e-10 2.12447254e-17 3.39915557e-24],[[ 0.77022353 -0.02838194]  [-0.02838194  0.72627172]] [[ 0.77016943 -0.02855556]  [-0.02855556  0.73188374]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,488,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.14407635 5.03604398] [2.33114991 0.04588428],[5.00721132e-01 4.99278868e-01 1.33000498e-10 2.12800772e-17 3.40481189e-24 5.44769824e-31],[[ 0.7709734  -0.03087914]  [-0.03087914  0.73215532]] [[ 0.78215718 -0.05453778]  [-0.05453778  0.72526473]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,488,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.14410637 5.03790329] [1.73632132 0.04770077],[5.00352521e-01 4.99647479e-01 1.33000661e-10 2.12801033e-17 3.40481608e-24 5.44770493e-31],[[ 0.77062601 -0.02965487]  [-0.02965487  0.72786632]] [[ 1.12882261 -0.04263128]  [-0.04263128  0.72934001]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,489,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.29606075 4.93591727] [ 1.28713924 -0.05618092],[8.91589890e-04 4.98529351e-01 5.00579059e-01 1.32890507e-10 2.12624782e-17 3.40199602e-24],[[0.6590625  0.00643445]  [0.00643445 0.81729605]] [[0.66229503 0.01063196]  [0.01063196 0.85084284]],2,"{0: 0, 1: 598, 2: 602, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,489,300,3000,6,True,0.4092172858614566,0.6935594727718049,4,4,[2.69564486 0.20425351] [1.28776655 4.92392941] [ 2.07280682 -0.23693591] [3.50721603 0.17516323],[0.12873133 0.00088834 0.49990961 0.00088412 0.28774654 0.08184006],[[ 0.29521776 -0.39311527]  [-0.39311527  0.95558856]] [[0.6616964  0.02590354]  [0.02590354 0.85050273]] [[ 0.42315855 -0.02001519]  [-0.02001519  0.79430649]] [[ 0.38328385 -0.09792896]  [-0.09792896  0.78410266]],4,"{0: 188, 1: 0, 2: 602, 3: 0, 4: 322, 5: 88}",2,0,2
context,1.6e-07,489,300,3000,6,True,0.4960389968041097,1.0,2,2,[ 1.87536547 -0.05563984] [1.29407903 4.93581422],[5.01902868e-01 4.98097132e-01 1.32999973e-10 2.12799931e-17 3.40479845e-24 5.44767672e-31],[[ 1.0198585  -0.01490547]  [-0.01490547  0.85276098]] [[0.65720836 0.00938029]  [0.00938029 0.81818017]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,490,300,3000,6,True,0.3629891390139868,0.5881338614488898,5,4,[-0.58284394  2.44851865] [0.86141672 4.87936391] [2.0587069  5.08646706] [2.18105415 0.23081423] [ 0.91679955 -0.14628025],[8.85361283e-03 3.22671493e-01 1.73024222e-01 1.42064807e-01 3.53385865e-01 1.32411618e-10],[[ 1.36993853 -0.01131036]  [-0.01131036  4.94826549]] [[ 0.36624394 -0.05881977]  [-0.05881977  0.91297471]] [[0.45260421 0.04489509]  [0.04489509 0.69723354]] [[ 0.40088492 -0.05185932]  [-0.05185932  0.64248318]] [[ 0.39105703 -0.05586929]  [-0.05586929  0.91879034]],5,"{0: 4, 1: 412, 2: 182, 3: 160, 4: 442, 5: 0}",2,1,1
contextless,1.6e-07,490,300,3000,6,True,0.3489672074004303,0.5509363040341839,6,5,[0.47697838 1.1709388 ] [2.02040099 5.15846664] [0.33482465 2.66879969] [0.85132265 4.82451147] [3.24258891 0.30527517] [ 2.0998467  -0.25612828],[0.00441576 0.18373147 0.01383947 0.31120132 0.16183718 0.32497481],[[1.15327309 0.48421868]  [0.48421868 2.86662703]] [[ 0.47137225 -0.01911268]  [-0.01911268  0.6635481 ]] [[ 1.46599507 -1.35764214]  [-1.35764214  2.57125513]] [[ 0.35663619 -0.09845981]  [-0.09845981  0.94939492]] [[ 0.48869009 -0.12415516]  [-0.12415516  0.55241246]] [[ 0.39928566 -0.09655211]  [-0.09655211  0.84233331]],6,"{0: 2, 1: 196, 2: 10, 3: 400, 4: 174, 5: 418}",3,1,2
context,1.6e-07,490,300,3000,6,True,0.4460619097552818,0.8189913495817341,4,3,[ 1.85481985 -0.04807106] [0.95717011 4.87969061] [-0.25290399  3.57875006] [2.30191313 5.14856298],[0.4990436  0.38023037 0.00088172 0.00448634 0.00086986 0.11448812],[[1.11754094 0.02013468]  [0.02013468 0.83560218]] [[ 0.42074794 -0.04122977]  [-0.04122977  0.90982227]] [[ 1.872165   -1.41746818]  [-1.41746818  2.87522407]] [[0.34014358 0.01123226]  [0.01123226 0.67977266]],4,"{0: 600, 1: 470, 2: 0, 3: 2, 4: 0, 5: 128}",1,1,0
base,1.6e-07,491,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.21537679 4.93328454] [ 1.21519374 -0.05803571],[5.00483349e-01 4.99516651e-01 1.33000603e-10 2.12800940e-17 3.40481459e-24 5.44770255e-31],[[ 0.79500788 -0.00297222]  [-0.00297222  0.63441604]] [[ 0.79539666 -0.00298649]  [-0.00298649  0.63288719]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,491,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.21625501 4.93284699] [ 2.40268481 -0.05847438],[5.00543573e-01 8.86452925e-04 4.98569974e-01 1.32779195e-10 2.12446684e-17 3.39914645e-24],[[ 0.79621055 -0.00769301]  [-0.00769301  0.63562598]] [[ 0.8109021  -0.03036033]  [-0.03036033  0.63203259]],2,"{0: 600, 1: 0, 2: 600, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,491,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.21584343 4.93313344] [ 1.80884007 -0.0581667 ],[5.00511630e-01 4.99488369e-01 1.33000591e-10 2.12800920e-17 3.40481427e-24 5.44770204e-31],[[ 0.79560941 -0.00540176]  [-0.00540176  0.63480024]] [[ 1.15509504 -0.01688344]  [-0.01688344  0.63260324]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,492,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.3684461  4.94714756] [ 1.36867976 -0.04140557],[5.01359767e-01 4.98640233e-01 1.33000214e-10 2.12800318e-17 3.40480463e-24 5.44768662e-31],[[ 0.8285211 -0.0069889]  [-0.0069889  0.8323278]] [[ 0.82868706 -0.00660787]  [-0.00660787  0.81168198]],2,"{0: 602, 1: 598, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,492,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.36421012 4.93598166] [ 2.53216277 -0.0517851 ],[5.03521542e-01 4.96478458e-01 1.32999249e-10 2.12798773e-17 3.40477992e-24 5.44764708e-31],[[0.83225455 0.00199313]  [0.00199313 0.8581599 ]] [[ 0.84614745 -0.08056936]  [-0.08056936  0.78981532]],2,"{0: 604, 1: 596, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,492,300,3000,6,True,0.4830918423791943,0.7515420371020924,3,3,[1.36812855 4.94688766] [2.59987877 0.0315988 ] [ 1.31595982 -0.10482755],[5.01388597e-01 8.95184300e-04 8.93548460e-04 2.44096812e-01 2.52725858e-01 1.32123896e-10],[[ 0.82872036 -0.007283  ]  [-0.007283    0.83277235]] [[ 0.73539068 -0.10874929]  [-0.10874929  0.77676525]] [[ 0.79665619 -0.09008139]  [-0.09008139  0.87121256]],3,"{0: 602, 1: 0, 2: 0, 3: 306, 4: 292, 5: 0}",1,0,1
base,1.6e-07,493,300,3000,6,True,0.4815109486632971,0.9433501148737693,3,3,[ 1.06556301 -0.14129298] [1.29268663 5.12023123] [1.34500819 0.20832245],[0.00089394 0.1087786  0.000893   0.00089131 0.49450599 0.39403717],[[0.25618011 0.24432391]  [0.24432391 1.17512951]] [[0.72756843 0.03606036]  [0.03606036 0.75595116]] [[ 0.83978586 -0.04080093]  [-0.04080093  0.75012511]],3,"{0: 0, 1: 36, 2: 0, 3: 0, 4: 598, 5: 566}",0,0,0
contextless,1.6e-07,493,300,3000,6,True,0.4890799956002492,0.9605992157472125,3,3,[2.54715949 0.09537084] [1.1619345  1.25021251] [1.30571485 5.14517449],[8.87504092e-04 4.67306148e-01 8.85211125e-04 4.67537821e-02 4.84167355e-01 1.32468933e-10],[[0.69131424 0.04176049]  [0.04176049 0.73095325]] [[ 0.37769435 -0.62103493]  [-0.62103493  3.59197455]] [[0.73102173 0.01776709]  [0.01776709 0.72260383]],3,"{0: 0, 1: 584, 2: 0, 3: 24, 4: 592, 5: 0}",0,0,0
context,1.6e-07,493,300,3000,6,True,0.4960389968041097,1.0,2,2,[1.87137024 0.12520189] [1.29226587 5.11619253],[8.92631462e-04 5.03209129e-01 4.95898239e-01 1.32888425e-10 2.12621452e-17 3.40194274e-24],[[1.09181952 0.00912785]  [0.00912785 0.83569498]] [[0.72778998 0.03584606]  [0.03584606 0.76489309]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,494,300,3000,6,True,0.418376571561926,0.7225601416257338,4,4,[1.76953091 3.98531438] [0.77623347 0.29997882] [1.20851949 5.10207207] [ 1.79081668 -0.24810156],[5.02169535e-02 2.46889888e-01 4.56129998e-01 2.46763160e-01 1.32502082e-10 2.12003301e-17],[[0.91037571 0.91439226]  [0.91439226 1.73253107]] [[0.53316239 0.17203449]  [0.17203449 0.43063463]] [[0.75886963 0.03445399]  [0.03445399 0.60045765]] [[0.54182688 0.21066751]  [0.21066751 0.77043354]],4,"{0: 20, 1: 314, 2: 586, 3: 280, 4: 0, 5: 0}",1,0,1
contextless,1.6e-07,494,300,3000,6,True,0.4968738620390364,0.9900916543467262,3,3,[0.89466711 2.46991167] [1.27760716 5.04756218] [2.47217483 0.02150926],[1.18613815e-02 8.93075759e-04 8.91872693e-04 4.94504876e-01 4.91848793e-01 1.32662055e-10],[[ 0.61169364 -0.16313595]  [-0.16313595  1.64668696]] [[0.80319171 0.0284279 ]  [0.0284279  0.67157747]] [[0.79511725 0.02271409]  [0.02271409 0.65676265]],3,"{0: 6, 1: 0, 2: 0, 3: 600, 4: 594, 5: 0}",0,0,0
context,1.6e-07,494,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.86258543 0.04324279] [1.27377825 5.03373361],[8.97868938e-04 4.99926547e-01 8.95408611e-04 8.96480311e-04 4.97383695e-01 1.32447941e-10],[[1.15884287 0.00996982]  [0.00996982 0.69192622]] [[0.80089317 0.03471763]  [0.03471763 0.69155624]],2,"{0: 0, 1: 600, 2: 0, 3: 0, 4: 600, 5: 0}",0,0,0
base,1.6e-07,495,300,3000,6,True,0.47320560415824403,0.9255666689078856,3,3,[1.2085836  0.07966481] [0.09410717 4.44563124] [1.3194823  5.12592036],[4.99783520e-01 4.58990819e-02 8.94221351e-04 4.53423177e-01 1.32515509e-10 2.12024783e-17],[[ 0.695274   -0.03581969]  [-0.03581969  0.80408073]] [[ 0.3415031  -0.46082015]  [-0.46082015  1.25823513]] [[ 0.59346614 -0.06797893]  [-0.06797893  0.75291511]],3,"{0: 598, 1: 48, 2: 0, 3: 554, 4: 0, 5: 0}",1,1,0
contextless,1.6e-07,495,300,3000,6,True,0.48935195848394325,0.9867332336519045,3,3,[2.41740747 0.05288283] [1.21283593 5.09480961] [0.95763267 2.11802433],[4.88921267e-01 4.92723205e-01 1.83555276e-02 1.27243027e-10 2.03588816e-17 3.25742057e-24],[[ 0.68447758 -0.0487621 ]  [-0.0487621   0.76867131]] [[ 0.70014334 -0.04657836]  [-0.04657836  0.77011927]] [[ 0.34933967 -0.20354838]  [-0.20354838  1.98280966]],3,"{0: 594, 1: 598, 2: 8, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,495,300,3000,6,True,0.49272092785896543,1.0,2,2,[1.79557886 0.08381454] [1.20768676 5.07423557],[5.00820251e-01 8.96059727e-04 8.94421660e-04 4.97389267e-01 1.32557778e-10 2.12092414e-17],[[ 1.0535655  -0.06500094]  [-0.06500094  0.81118859]] [[ 0.69675777 -0.03793678]  [-0.03793678  0.80075456]],2,"{0: 600, 1: 0, 2: 0, 3: 600, 4: 0, 5: 0}",0,0,0
base,1.6e-07,496,300,3000,6,True,0.49937369519832986,1.0,2,2,[ 1.29161919 -0.03209645] [1.29096416 4.95867654],[5.00445761e-01 4.99554239e-01 1.33000620e-10 2.12800967e-17 3.40481502e-24 5.44770324e-31],[[0.73547757 0.04799546]  [0.04799546 0.67062395]] [[0.73610148 0.0481804 ]  [0.0481804  0.6700838 ]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,496,300,3000,6,True,0.49937369519832986,1.0,2,2,[ 2.47162799 -0.03749948] [1.2899155  4.95128939],[4.99162813e-01 5.00837187e-01 1.33001187e-10 2.12801874e-17 3.40482953e-24 5.44772646e-31],[[0.76544934 0.00672195]  [0.00672195 0.6607528 ]] [[0.73757049 0.04918991]  [0.04918991 0.68984403]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,496,300,3000,6,True,0.42756294144652673,0.7497835942472286,3,3,[1.54879474 4.75170843] [1.06098549 5.13540103] [ 1.8794881  -0.03276179],[8.92835304e-04 2.36919951e-01 2.63692884e-01 4.98494330e-01 1.32744930e-10 2.12391856e-17],[[0.52175766 0.03695593]  [0.03695593 0.51539142]] [[0.81634205 0.1383333 ]  [0.1383333  0.77948503]] [[1.09904601 0.0229851 ]  [0.0229851  0.66924584]],3,"{0: 0, 1: 304, 2: 296, 3: 600, 4: 0, 5: 0}",0,0,0
base,1.6e-07,497,300,3000,6,True,0.32384577159725714,0.48539772903649175,6,6,[0.86248533 0.18470127] [1.99469053 4.68181653] [ 2.04358311 -0.21640064] [0.85911535 5.2003329 ] [ 1.00422534 -0.47963327] [0.97946622 3.72891461],[0.27018327 0.1621163  0.1460148  0.3073779  0.07974001 0.03456772],[[0.66745752 0.13860522]  [0.13860522 0.7394857 ]] [[0.3217851  0.04202861]  [0.04202861 0.42129539]] [[ 0.25440998 -0.06329423]  [-0.06329423  0.41747159]] [[0.55646954 0.1407674 ]  [0.1407674  0.84227372]] [[0.07186437 0.01753338]  [0.01753338 1.20913248]] [[ 0.06938122 -0.07502995]  [-0.07502995  1.28215059]],6,"{0: 360, 1: 196, 2: 180, 3: 382, 4: 56, 5: 26}",4,2,2
contextless,1.6e-07,497,300,3000,6,True,0.39706328734879903,0.6726612602841956,5,5,[ 2.10708233 -0.21490699] [2.95835289 0.00636549] [1.23609009 4.96657748] [1.14105372 4.35530581] [ 1.23487902 -0.00916436],[0.14180158 0.00088719 0.2653264  0.45449688 0.05487042 0.08261752],[[ 0.09708831 -0.05257618]  [-0.05257618  1.17594364]] [[ 0.42166775 -0.12303191]  [-0.12303191  0.51735854]] [[ 0.76416549 -0.04958737]  [-0.04958737  0.67417476]] [[0.40180663 0.41313405]  [0.41313405 3.25670057]] [[ 0.22324578 -0.00958265]  [-0.00958265  0.74915497]],5,"{0: 192, 1: 0, 2: 294, 3: 592, 4: 18, 5: 104}",3,0,3
context,1.6e-07,497,300,3000,6,True,0.4926128884244937,0.7598189311824616,3,3,[1.1105779  0.00652991] [ 2.33019984 -0.05978822] [1.23446456 4.95782374],[2.13505112e-01 8.96609533e-04 2.85635596e-01 4.99962682e-01 1.32720090e-10 2.12352114e-17],[[ 0.66551289 -0.02116318]  [-0.02116318  1.06028607]] [[ 0.74979007 -0.06361522]  [-0.06361522  0.5971486 ]] [[ 0.72638036 -0.01640454]  [-0.01640454  0.813557  ]],3,"{0: 244, 1: 0, 2: 354, 3: 602, 4: 0, 5: 0}",1,0,1
base,1.6e-07,498,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[1.32194376 4.96365348] [ 1.32448545 -0.02807647],[8.94691527e-04 8.92995523e-04 5.03618157e-01 4.94594155e-01 1.32777361e-10 2.12443746e-17],[[0.76497488 0.11134243]  [0.11134243 0.88865925]] [[0.75121166 0.10761803]  [0.10761803 0.79756122]],2,"{0: 0, 1: 0, 2: 604, 3: 596, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,498,300,3000,6,True,0.48606951478121885,0.9800833920824843,2,2,[ 2.51239718 -0.04270388] [1.31939486 4.94656291],[4.93128802e-01 5.06871198e-01 1.33003815e-10 2.12806079e-17 3.40489681e-24 5.44783410e-31],[[0.75446353 0.07871191]  [0.07871191 0.76822172]] [[0.76896777 0.11584333]  [0.11584333 0.92958949]],2,"{0: 592, 1: 608, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,498,300,3000,6,True,0.4927099932746571,0.9933388891944935,2,2,[ 1.91481211 -0.03250495] [1.32158903 4.95868579],[4.95369594e-01 5.04630406e-01 1.33002846e-10 2.12804529e-17 3.40487201e-24 5.44779442e-31],[[1.10710976 0.08510952]  [0.08510952 0.78809924]] [[0.76600269 0.11107074]  [0.11107074 0.89997618]],2,"{0: 596, 1: 604, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,499,300,3000,6,True,0.47149335769364814,0.8947919192316447,4,4,[1.06875834 4.99590999] [ 1.16218545 -0.06326221] [2.72145861 4.41469729] [3.19413923 0.39649109],[4.48937440e-01 4.80991076e-01 5.13595452e-02 1.87119383e-02 1.25931916e-10 2.01491036e-17],[[0.62556366 0.05941336]  [0.05941336 0.73752315]] [[ 0.73459222 -0.0041762 ]  [-0.0041762   0.76095802]] [[0.73641011 0.45704671]  [0.45704671 0.8036893 ]] [[ 0.75990952 -0.46490044]  [-0.46490044  1.07232367]],4,"{0: 548, 1: 584, 2: 52, 3: 16, 4: 0, 5: 0}",2,1,1
contextless,1.6e-07,499,300,3000,6,True,0.47893069334231114,0.9335749715190872,3,3,[1.09803808 4.96277597] [ 2.43154477 -0.05374123] [2.92478867 4.56939111],[4.62365058e-01 4.99088133e-01 3.85468083e-02 1.30208055e-10 2.08332860e-17 3.33332527e-24],[[0.65134445 0.03274477]  [0.03274477 0.76855214]] [[ 0.89597514 -0.01449354]  [-0.01449354  0.75127112]] [[0.6507295  0.32303949]  [0.32303949 0.80788071]],3,"{0: 566, 1: 600, 2: 34, 3: 0, 4: 0, 5: 0}",1,1,0
context,1.6e-07,499,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.24061817 4.93921924] [ 1.83612144 -0.05052776],[5.00325743e-01 4.99674257e-01 1.33000673e-10 2.12801052e-17 3.40481638e-24 5.44770541e-31],[[0.89256    0.0104158 ]  [0.0104158  0.75638351]] [[ 1.24731373 -0.00321964]  [-0.00321964  0.75840409]],2,"{0: 600, 1: 600, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,500,300,3000,6,True,0.4910065996796477,0.9801164233565404,3,3,[1.84333087 4.52703224] [1.16273454 4.94169203] [ 1.21950502 -0.07738175],[8.87758669e-04 5.21753816e-02 8.87292216e-04 4.53900654e-01 4.92148913e-01 1.32653920e-10],[[ 0.21513665 -0.16226904]  [-0.16226904  2.59995003]] [[ 0.696638   -0.02461232]  [-0.02461232  0.65950619]] [[ 0.69674595 -0.0565312 ]  [-0.0565312   0.70485917]],3,"{0: 0, 1: 12, 2: 0, 3: 592, 4: 596, 5: 0}",0,0,0
contextless,1.6e-07,500,300,3000,6,True,0.48940851649716155,0.9933388889506688,2,2,[1.22536167 4.92924102] [ 2.41202722 -0.06349953],[8.97270960e-04 5.02036385e-01 4.97066344e-01 1.32888948e-10 2.12622288e-17 3.40195612e-24],[[ 0.68911832 -0.0440576 ]  [-0.0440576   0.77474091]] [[ 0.71671896 -0.07816707]  [-0.07816707  0.72769449]],2,"{0: 0, 1: 602, 2: 598, 3: 0, 4: 0, 5: 0}",0,0,0
context,1.6e-07,500,300,3000,6,True,0.48935000962545055,0.97362187037796,3,3,[1.83524711 4.78831183] [ 1.81633279 -0.07147687] [1.1315275  4.93359094],[0.00088871 0.07165549 0.00088705 0.4949354  0.00088435 0.43074901],[[ 0.24449939 -0.20321134]  [-0.20321134  1.93936298]] [[ 1.06147235 -0.06696984]  [-0.06696984  0.71309993]] [[ 0.69609972 -0.02383365]  [-0.02383365  0.64157777]],3,"{0: 0, 1: 16, 2: 0, 3: 596, 4: 0, 5: 588}",0,0,0
base,1.6e-07,501,300,3000,6,True,0.49259652612054705,0.9738443142873495,3,3,[1.79955394 0.36462661] [1.18879801 4.96490478] [ 1.12427021 -0.06358111],[5.56119530e-02 4.95246678e-01 4.49141368e-01 1.32858861e-10 2.12574150e-17 3.40118590e-24],[[ 0.10735467 -0.11827202]  [-0.11827202  1.84718174]] [[ 0.69661709 -0.03737267]  [-0.03737267  0.70944033]] [[ 0.71166557 -0.05619112]  [-0.05619112  0.69279114]],3,"{0: 16, 1: 596, 2: 588, 3: 0, 4: 0, 5: 0}",0,0,0
contextless,1.6e-07,501,300,3000,6,True,0.4927099932746571,1.0,2,2,[ 2.37666228 -0.03897088] [1.19102507 4.95175268],[0.50184769 0.00089656 0.00089492 0.0008961  0.00089164 0.49457309],[[ 0.72188618 -0.08724177]  [-0.08724177  0.76966436]] [[ 0.69597297 -0.0437581 ]  [-0.0437581   0.73585699]],2,"{0: 604, 1: 0, 2: 0, 3: 0, 4: 0, 5: 596}",0,0,0
context,1.6e-07,501,300,3000,6,True,0.4927099932746571,1.0,2,2,[ 1.78556599 -0.03749579] [1.19160636 4.95328053],[5.02282688e-01 4.97717312e-01 1.32999803e-10 2.12799660e-17 3.40479411e-24 5.44766978e-31],[[ 1.05570698 -0.0662815 ]  [-0.0662815   0.77208031]] [[ 0.69478169 -0.04434075]  [-0.04434075  0.73124396]],2,"{0: 604, 1: 596, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
base,1.6e-07,502,300,3000,6,True,0.49937369519832986,1.0,2,2,[1.23128728 4.94715353] [ 1.2295793  -0.04426055],[8.84604536e-04 8.84826484e-04 4.99911208e-01 4.98319360e-01 1.32779029e-10 2.12446416e-17],[[0.67108471 0.04861256]  [0.04861256 0.63753146]] [[0.67064365 0.04870308]  [0.04870308 0.62897504]],2,"{0: 0, 1: 0, 2: 600, 3: 600, 4: 0, 5: 0}",0,0,0
